Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2019,1,6,13,30,466,466,0,-0.1,63.48,0,0.17,4.8,0.9,229,43.11,12.1,941
2019,1,6,14,0,408,408,0,-1,66.52,0,0.17,4.5,0.9,228,40.57,12,941
2019,1,6,14,30,338,338,0,-1,70.14,0,0.17,3.7,0.9,223,42.49,11.3,941
2019,1,6,15,0,142,258,3,-0.6,74.25,0,0.17,2.9,0.9,218,45.75,10.6,941
2019,1,6,15,30,88,172,3,-0.6,78.76,3,0.17,2.9,0.9,218,45.75,10.6,941
2019,1,6,16,0,86,86,0,-0.8,83.59,0,0.17,1.8,0.9,205,59.63,6.5,941
2019,1,6,16,30,18,18,0,-0.8,88.55,0,0.17,1.8,1,202,61.78,6,942
2019,1,6,17,0,0,0,0,-1.4,94.28,0,0.17,1.9,1,200,61.66,5.4,942
2019,1,6,17,30,0,0,8,-1.4,99.86,0,0.17,2.1,1,196,60.82,5.6,942
2019,1,6,18,0,0,0,4,-1.1,105.59,0,0.17,2.4,1.1,192,61.11,5.8,943
2019,1,6,18,30,0,0,7,-1.1,111.44,0,0.17,2.5,1.1,190,61.96,5.6,943
2019,1,6,19,0,0,0,7,-0.8,117.39,0,0.17,2.5,1.2,188,64.83,5.3,943
2019,1,6,19,30,0,0,6,-0.8,123.39,0,0.17,2.5,1.2,186,67.59,4.7,943
2019,1,6,20,0,0,0,7,-0.2,129.44,0,0.17,2.5,1.2,184,73.42,4.1,943
2019,1,6,20,30,0,0,6,-0.2,135.49,0,0.17,2.7,1.2,186,73.94,4,943
2019,1,6,21,0,0,0,6,0.5,141.5,0,0.17,2.9,1.2,187,79.02,3.8,943
2019,1,6,21,30,0,0,6,0.5,147.41,0,0.17,3.2,1.3,189,78.46,3.9,943
2019,1,6,22,0,0,0,7,0.9,153.12,0,0.17,3.4,1.3,191,80.97,3.9,943
2019,1,6,22,30,0,0,8,0.9,158.42,0,0.17,3.5,1.3,193,80.97,3.9,943
2019,1,6,23,0,0,0,8,1.2,162.91,0,0.17,3.6,1.3,194,82.74,3.9,943
2019,1,6,23,30,0,0,4,1.2,165.77,0,0.17,3.4,1.3,193,83.91,3.7,943
2019,1,7,0,0,0,0,4,1.6,165.93,0,0.17,3.3,1.3,192,87.14,3.5,943
2019,1,7,0,30,0,0,4,1.6,163.33,0,0.17,2.9,1.3,192,88.38,3.3,943
2019,1,7,1,0,0,0,4,1.8,158.97,0,0.17,2.6,1.4,192,91.75,3,943
2019,1,7,1,30,0,0,4,1.8,153.73,0,0.17,2.5,1.4,194,91.75,3,943
2019,1,7,2,0,0,0,0,1.9,148.05,0,0.17,2.5,1.4,196,92.25,3,943
2019,1,7,2,30,0,0,0,1.9,142.15,0,0.17,2.5,1.4,198,91.6,3.1,943
2019,1,7,3,0,0,0,0,1.8,136.15,0,0.17,2.4,1.4,200,90.73,3.2,943
2019,1,7,3,30,0,0,4,1.8,130.1,0,0.17,2.5,1.4,200,90.09,3.3,943
2019,1,7,4,0,0,0,0,1.9,124.05,0,0.17,2.5,1.4,199,90.05,3.4,944
2019,1,7,4,30,0,0,8,1.9,118.04,0,0.17,2.5,1.4,199,89.42,3.5,944
2019,1,7,5,0,0,0,8,2.1,112.08,0,0.17,2.4,1.4,199,89.68,3.6,944
2019,1,7,5,30,0,0,7,2.1,106.21,0,0.17,2.3,1.4,200,89.14,3.7,945
2019,1,7,6,0,0,0,7,2.2,100.46,0,0.17,2.2,1.5,202,89.55,3.8,945
2019,1,7,6,30,0,0,7,2.3,94.85,0,0.17,2.3,1.5,203,85.36,4.5,946
2019,1,7,7,0,0,0,7,2.6,89.04,0,0.17,2.4,1.5,204,82.49,5.3,946
2019,1,7,7,30,17,75,6,2.6,84.1,3,0.17,2.9,1.5,204,76.54,6.4,947
2019,1,7,8,0,30,157,6,3,79.23,3,0.17,3.4,1.5,205,73.11,7.5,947
2019,1,7,8,30,46,241,9,3,74.67,1,0.17,3.5,1.5,205,69.32,8.3,948
2019,1,7,9,0,65,320,6,3.5,70.5,0,0.17,3.6,1.5,206,67.34,9.2,948
2019,1,7,9,30,88,390,6,3.5,66.81,0,0.17,3.7,1.5,207,64.25,9.9,948
2019,1,7,10,0,105,447,6,3.9,63.69,0,0.17,3.8,1.5,208,63.25,10.6,948
2019,1,7,10,30,118,493,9,3.9,61.23,0,0.17,3.7,1.5,210,61.18,11.1,948
2019,1,7,11,0,144,525,6,4.4,59.51,0,0.17,3.7,1.5,212,60.77,11.7,947
2019,1,7,11,30,153,541,6,4.4,58.6,0,0.17,3.5,1.5,215,58.42,12.3,947
2019,1,7,12,0,123,543,6,4.6,58.54,0,0.17,3.3,1.5,217,57.24,12.9,947
2019,1,7,12,30,87,529,7,4.6,59.34,1,0.17,3,1.5,218,56.14,13.2,947
2019,1,7,13,0,127,498,7,4.7,60.95,0,0.17,2.6,1.6,219,55.44,13.4,947
2019,1,7,13,30,35,454,4,4.7,63.32,0,0.17,2.3,1.6,217,55.8,13.3,947
2019,1,7,14,0,202,397,4,4.6,66.36,0,0.17,1.9,1.6,215,55.76,13.2,947
2019,1,7,14,30,58,327,4,4.5,69.98,0,0.17,1.4,1.7,210,57.61,12.7,947
2019,1,7,15,0,39,250,4,4.9,74.09,0,0.17,0.9,1.7,206,60.71,12.3,948
2019,1,7,15,30,25,166,4,4.9,78.6,3,0.17,0.9,1.7,206,60.71,12.3,948
2019,1,7,16,0,12,83,4,4.6,83.44,3,0.18,0.4,1.8,88,67.25,10.4,948
2019,1,7,16,30,18,18,0,4.6,88.41,0,0.18,0.7,1.8,69,71.49,9.5,949
2019,1,7,17,0,0,0,4,4.5,94.12,0,0.18,1,1.8,51,75.64,8.6,949
2019,1,7,17,30,0,0,4,4.5,99.7,0,0.18,1.1,1.8,46,78.24,8.1,949
2019,1,7,18,0,0,0,4,4.6,105.44,0,0.18,1.1,1.8,42,81.51,7.6,950
2019,1,7,18,30,0,0,4,4.6,111.29,0,0.18,1.1,1.8,36,82.63,7.4,950
2019,1,7,19,0,0,0,4,4.7,117.24,0,0.18,1.1,1.8,29,83.28,7.3,950
2019,1,7,19,30,0,0,4,4.7,123.24,0,0.18,1.1,1.8,23,83.85,7.2,950
2019,1,7,20,0,0,0,4,4.6,129.29,0,0.18,1.1,1.8,16,84.26,7.1,950
2019,1,7,20,30,0,0,4,4.6,135.34,0,0.18,1.2,1.8,14,84.93,7,951
2019,1,7,21,0,0,0,4,4.6,141.35,0,0.18,1.2,1.7,12,85.91,6.8,951
2019,1,7,21,30,0,0,4,4.6,147.25,0,0.18,1.2,1.7,12,87.09,6.6,951
2019,1,7,22,0,0,0,4,4.5,152.96,0,0.18,1.2,1.7,12,87.85,6.4,951
2019,1,7,22,30,0,0,4,4.5,158.26,0,0.18,1.2,1.7,12,89.59,6.1,950
2019,1,7,23,0,0,0,4,4.4,162.75,0,0.18,1.3,1.7,11,90.18,5.9,950
2019,1,7,23,30,0,0,4,4.4,165.62,0,0.18,1.3,1.7,9,92.07,5.6,950
2019,1,8,0,0,0,0,4,4.3,165.82,0,0.18,1.4,1.7,8,93.01,5.3,950
2019,1,8,0,30,0,0,7,4.3,163.27,0,0.18,1.5,1.7,5,95.63,4.9,950
2019,1,8,1,0,0,0,7,4,158.95,0,0.18,1.6,1.7,2,96.55,4.5,950
2019,1,8,1,30,0,0,4,4,153.73,0,0.18,1.7,1.6,181,97.9,4.3,950
2019,1,8,2,0,0,0,7,3.6,148.06,0,0.18,1.8,1.6,359,96.56,4.1,950
2019,1,8,2,30,0,0,1,3.6,142.17,0,0.18,1.9,1.6,360,97.24,4,950
2019,1,8,3,0,0,0,0,3,136.17,0,0.18,2.1,1.6,360,93.39,4,950
2019,1,8,3,30,0,0,0,3,130.12,0,0.18,2.2,1.6,181,94.04,3.9,950
2019,1,8,4,0,0,0,0,2.2,124.07,0,0.18,2.4,1.6,2,88.89,3.9,950
2019,1,8,4,30,0,0,8,2.2,118.06,0,0.18,2.4,1.6,3,88.89,3.9,950
2019,1,8,5,0,0,0,7,1.5,112.1,0,0.18,2.5,1.6,4,84.75,3.8,950
2019,1,8,5,30,0,0,8,1.5,106.22,0,0.18,2.5,1.5,4,85.26,3.7,949
2019,1,8,6,0,0,0,8,0.9,100.46,0,0.18,2.5,1.5,4,82.25,3.6,949
2019,1,8,6,30,0,0,7,0.9,94.85,0,0.18,3,1.5,3,77.23,4.5,949
2019,1,8,7,0,0,0,7,0.8,89.03,0,0.18,3.5,1.5,3,71.5,5.5,949
2019,1,8,7,30,66,77,7,0.8,84.08,3,0.18,4,1.5,4,65.82,6.7,949
2019,1,8,8,0,137,160,8,1,79.2,3,0.18,4.4,1.5,5,61.54,7.9,949
2019,1,8,8,30,213,245,7,1,74.63,3,0.18,4.3,1.5,11,57.52,8.9,949
2019,1,8,9,0,115,324,4,1.2,70.45,0,0.18,4.2,1.5,17,54.28,10,949
2019,1,8,9,30,304,395,4,1.2,66.74,0,0.18,3.8,1.5,19,51.47,10.8,949
2019,1,8,10,0,371,454,7,0.9,63.61,3,0.18,3.4,1.5,22,47.83,11.6,949
2019,1,8,10,30,425,501,7,0.9,61.13,3,0.18,3,1.5,20,45.64,12.3,948
2019,1,8,11,0,156,533,7,0.4,59.4,0,0.18,2.6,1.5,17,42.38,12.9,948
2019,1,8,11,30,456,550,7,0.4,58.48,3,0.18,2.3,1.5,17,40.76,13.5,948
2019,1,8,12,0,429,551,7,-0.1,58.41,3,0.18,1.9,1.5,16,38.06,14,947
2019,1,8,12,30,458,539,7,-0.1,59.19,0,0.18,1.7,1.4,16,37.57,14.2,947
2019,1,8,13,0,403,509,7,-0.2,60.8,3,0.18,1.5,1.4,17,36.79,14.4,947
2019,1,8,13,30,375,467,7,-0.2,63.16,3,0.18,1.4,1.3,19,37.03,14.3,947
2019,1,8,14,0,299,409,7,0,66.19,3,0.18,1.2,1.3,21,37.83,14.2,947
2019,1,8,14,30,277,340,7,0,69.81,3,0.18,0.9,1.3,14,39.84,13.4,947
2019,1,8,15,0,210,262,7,2.2,73.92,0,0.18,0.6,1.2,8,49.1,12.6,947
2019,1,8,15,30,139,177,7,2.2,78.44,3,0.18,0.6,1.2,8,49.1,12.6,947
2019,1,8,16,0,71,91,7,1,83.27,3,0.18,0.9,1.2,349,51.13,10.7,947
2019,1,8,16,30,14,21,7,1,88.26,3,0.18,1,1.1,344,53.21,10.1,947
2019,1,8,17,0,0,0,7,0.5,93.96,0,0.18,1.1,1.1,339,53.2,9.6,947
2019,1,8,17,30,0,0,7,0.5,99.54,0,0.18,1.2,1.1,340,55.01,9.1,947
2019,1,8,18,0,0,0,7,0.4,105.28,0,0.18,1.3,1.1,340,55.86,8.7,947
2019,1,8,18,30,0,0,7,0.4,111.14,0,0.18,1.3,1.1,343,57.01,8.4,947
2019,1,8,19,0,0,0,7,0.4,117.08,0,0.18,1.3,1.1,346,58.28,8.1,947
2019,1,8,19,30,0,0,7,0.4,123.09,0,0.18,1.3,1.2,351,59.07,7.9,947
2019,1,8,20,0,0,0,7,0.5,129.14,0,0.18,1.3,1.2,356,60.75,7.6,947
2019,1,8,20,30,0,0,7,0.5,135.18,0,0.18,1.3,1.2,180,62,7.3,947
2019,1,8,21,0,0,0,7,0.6,141.19,0,0.18,1.4,1.2,4,63.88,7,947
2019,1,8,21,30,0,0,7,0.6,147.1,0,0.18,1.4,1.3,5,65.21,6.7,947
2019,1,8,22,0,0,0,7,0.8,152.8,0,0.18,1.4,1.3,5,67.17,6.4,947
2019,1,8,22,30,0,0,7,0.8,158.1,0,0.18,1.5,1.3,4,67.63,6.3,947
2019,1,8,23,0,0,0,7,0.9,162.58,0,0.18,1.6,1.2,2,69.09,6.1,947
2019,1,8,23,30,0,0,7,0.9,165.46,0,0.18,1.6,1.2,2,69.57,6,947
2019,1,9,0,0,0,0,4,0.9,165.71,0,0.18,1.6,1.2,1,70.87,5.8,947
2019,1,9,0,30,0,0,7,0.9,163.2,0,0.18,1.6,1.2,0,71.36,5.7,947
2019,1,9,1,0,0,0,7,0.9,158.92,0,0.18,1.6,1.2,0,71.64,5.6,947
2019,1,9,1,30,0,0,7,0.9,153.72,0,0.18,1.6,1.2,1,72.14,5.5,947
2019,1,9,2,0,0,0,7,0.8,148.07,0,0.18,1.5,1.2,2,71.98,5.4,947
2019,1,9,2,30,0,0,7,0.8,142.19,0,0.18,1.5,1.2,6,72.99,5.2,947
2019,1,9,3,0,0,0,7,0.6,136.19,0,0.18,1.4,1.2,9,73.23,5,947
2019,1,9,3,30,0,0,7,0.6,130.14,0,0.18,1.4,1.2,11,73.74,4.9,947
2019,1,9,4,0,0,0,8,0.4,124.09,0,0.18,1.3,1.1,13,73.88,4.7,947
2019,1,9,4,30,0,0,4,0.4,118.07,0,0.18,1.3,1.1,10,73.88,4.7,947
2019,1,9,5,0,0,0,8,0.3,112.11,0,0.18,1.3,1.1,8,73.48,4.6,947
2019,1,9,5,30,0,0,7,0.3,106.23,0,0.18,1.3,1.1,182,73.48,4.6,947
2019,1,9,6,0,0,0,7,0.1,100.46,0,0.18,1.4,1.1,357,72.86,4.6,948
2019,1,9,6,30,0,0,8,0.1,94.84,0,0.18,1.4,1.1,355,69.4,5.3,948
2019,1,9,7,0,0,0,7,0.2,89.02,0,0.18,1.4,1.1,353,66.12,6.1,948
2019,1,9,7,30,58,79,3,0.2,84.05,3,0.18,2.1,1.1,354,59.26,7.7,948
2019,1,9,8,0,126,164,3,0.8,79.17,3,0.18,2.8,1.1,355,54.79,9.4,949
2019,1,9,8,30,250,250,0,0.8,74.58,0,0.18,2.7,1.1,182,50.23,10.7,949
2019,1,9,9,0,331,331,0,1,70.39,0,0.18,2.5,1.1,9,46.99,12,949
2019,1,9,9,30,403,403,0,1,66.67,0,0.18,2.1,1.1,23,43.4,13.2,948
2019,1,9,10,0,463,463,0,1.1,63.52,0,0.18,1.7,1.1,37,40.53,14.3,948
2019,1,9,10,30,510,510,0,1.1,61.03,0,0.18,1.5,1.1,59,38.75,15,948
2019,1,9,11,0,545,545,0,0.7,59.28,0,0.18,1.3,1,81,36.12,15.7,947
2019,1,9,11,30,562,562,0,0.7,58.34,0,0.18,1.2,1,94,35.21,16.1,947
2019,1,9,12,0,564,564,0,0.4,58.26,0,0.18,1,1,106,33.57,16.5,946
2019,1,9,12,30,549,549,0,0.4,59.04,0,0.18,0.9,1,116,33.14,16.7,946
2019,1,9,13,0,520,520,0,0.2,60.63,0,0.18,0.7,1,126,32.07,17,946
2019,1,9,13,30,475,475,0,0.2,62.99,0,0.18,0.7,1,129,32.28,16.9,946
2019,1,9,14,0,417,417,0,0.2,66.02,0,0.18,0.6,1,133,32.17,16.9,945
2019,1,9,14,30,347,347,0,0.2,69.64,0,0.18,0.5,1,105,33.84,16.1,945
2019,1,9,15,0,267,267,0,2.4,73.75,0,0.18,0.4,1,77,41.7,15.4,945
2019,1,9,15,30,181,181,0,2.4,78.27,0,0.18,0.4,1,77,41.7,15.4,945
2019,1,9,16,0,95,95,0,1.1,83.11,0,0.18,0.7,1,38,43.13,13.4,945
2019,1,9,16,30,23,23,1,1.1,88.11,0,0.18,0.8,1,31,44.56,12.9,945
2019,1,9,17,0,0,0,7,0.6,93.79,0,0.18,0.8,1,25,44.25,12.5,945
2019,1,9,17,30,0,0,7,0.6,99.38,0,0.18,0.9,1,18,45.43,12.1,945
2019,1,9,18,0,0,0,3,0.3,105.12,0,0.18,0.9,0.9,10,45.22,11.8,945
2019,1,9,18,30,0,0,1,0.3,110.98,0,0.18,0.9,1,177,46.48,11.4,946
2019,1,9,19,0,0,0,3,0,116.93,0,0.18,0.9,1,344,46.35,11.1,946
2019,1,9,19,30,0,0,3,0,122.94,0,0.18,0.9,1,337,47.28,10.8,946
2019,1,9,20,0,0,0,1,-0.2,128.98,0,0.18,1,1,330,47.06,10.6,946
2019,1,9,20,30,0,0,0,-0.2,135.03,0,0.18,1,1,328,47.69,10.4,946
2019,1,9,21,0,0,0,0,-0.3,141.04,0,0.18,1,1,327,47.69,10.3,946
2019,1,9,21,30,0,0,0,-0.3,146.94,0,0.18,0.9,1,329,48.01,10.2,946
2019,1,9,22,0,0,0,0,-0.3,152.64,0,0.18,0.9,1,331,48.38,10.1,946
2019,1,9,22,30,0,0,0,-0.3,157.93,0,0.18,0.8,1,338,48.71,10,946
2019,1,9,23,0,0,0,0,-0.3,162.41,0,0.18,0.8,1.1,345,49.47,9.8,946
2019,1,9,23,30,0,0,0,-0.3,165.3,0,0.18,0.8,1.1,351,50.47,9.5,946
2019,1,10,0,0,0,0,0,-0.3,165.58,0,0.18,0.8,1.1,356,51.61,9.2,946
2019,1,10,0,30,0,0,0,-0.3,163.13,0,0.18,0.9,1.1,358,53.02,8.8,946
2019,1,10,1,0,0,0,0,-0.2,158.88,0,0.18,1.1,1.1,360,55.04,8.3,946
2019,1,10,1,30,0,0,0,-0.2,153.71,0,0.18,1.2,1.1,358,57.33,7.7,946
2019,1,10,2,0,0,0,0,-0.2,148.07,0,0.18,1.3,1.1,356,60.29,7,945
2019,1,10,2,30,0,0,0,-0.2,142.19,0,0.18,1.4,1.1,354,62.82,6.4,945
2019,1,10,3,0,0,0,1,-0.1,136.2,0,0.18,1.4,1.1,352,65.66,5.8,945
2019,1,10,3,30,0,0,4,-0.1,130.15,0,0.18,1.4,1.2,349,67.04,5.5,945
2019,1,10,4,0,0,0,8,-0.1,124.1,0,0.18,1.4,1.2,347,69.12,5.1,945
2019,1,10,4,30,0,0,8,-0.1,118.08,0,0.18,1.5,1.2,346,69.6,5,945
2019,1,10,5,0,0,0,0,0,112.11,0,0.18,1.5,1.2,345,70.86,4.8,945
2019,1,10,5,30,0,0,1,0,106.23,0,0.18,1.5,1.2,344,71.35,4.7,945
2019,1,10,6,0,0,0,4,0,100.46,0,0.18,1.5,1.2,344,72.22,4.6,946
2019,1,10,6,30,0,0,4,0,94.83,0,0.18,1.5,1.2,343,68.31,5.4,946
2019,1,10,7,0,0,0,3,0.4,89,0,0.18,1.5,1.2,341,65.79,6.3,946
2019,1,10,7,30,42,78,3,0.4,84.03,3,0.18,2.2,1.2,341,58.57,8,946
2019,1,10,8,0,94,162,3,0.8,79.13,3,0.18,2.9,1.2,340,54.04,9.6,947
2019,1,10,8,30,248,248,0,0.8,74.53,0,0.18,2.7,1.2,345,48.58,11.2,947
2019,1,10,9,0,331,331,0,0.8,70.32,0,0.18,2.5,1.1,351,44.15,12.7,947
2019,1,10,9,30,403,403,0,0.8,66.59,0,0.18,2.4,1.1,175,40.83,13.9,947
2019,1,10,10,0,463,463,0,0.6,63.42,0,0.18,2.3,1.1,0,37.14,15.1,947
2019,1,10,10,30,513,513,0,0.5,60.92,0,0.18,2.2,1,3,35.48,15.8,946
2019,1,10,11,0,546,546,0,0.3,59.15,0,0.18,2.2,1,6,33.24,16.5,945
2019,1,10,11,30,563,563,0,0.3,58.2,0,0.18,2.2,1,10,32.41,16.9,945
2019,1,10,12,0,568,568,0,0,58.11,0,0.18,2.1,0.9,14,31.01,17.3,944
2019,1,10,12,30,553,553,0,0,58.87,0,0.18,2,0.9,19,30.63,17.5,944
2019,1,10,13,0,523,523,0,-0.2,60.47,0,0.18,1.9,0.9,25,30.07,17.6,944
2019,1,10,13,30,478,478,0,-0.2,62.82,0,0.18,1.7,0.9,27,30.26,17.5,944
2019,1,10,14,0,420,420,0,-0.2,65.85,0,0.18,1.5,0.9,29,30.45,17.4,944
2019,1,10,14,30,350,350,0,-0.2,69.47,0,0.18,1.1,0.9,33,31.83,16.7,944
2019,1,10,15,0,270,270,0,2.4,73.58,0,0.18,0.7,0.9,37,39.63,16.1,944
2019,1,10,15,30,184,184,0,2.4,78.1,0,0.18,0.7,0.9,37,39.63,16.1,944
2019,1,10,16,0,97,97,0,0.7,82.94,0,0.17,0.6,0.9,104,40.85,13.8,944
2019,1,10,16,30,24,24,0,0.7,87.95,0,0.17,0.7,0.9,132,42.2,13.3,944
2019,1,10,17,0,0,0,0,0.1,93.63,0,0.17,0.8,0.9,160,42.11,12.7,944
2019,1,10,17,30,0,0,0,0.2,99.22,0,0.17,0.9,0.9,183,43.84,12.1,945
2019,1,10,18,0,0,0,0,0,104.96,0,0.17,1,0.9,206,45.15,11.5,945
2019,1,10,18,30,0,0,0,0,110.82,0,0.17,1.1,0.9,224,46.98,10.9,945
2019,1,10,19,0,0,0,0,-0.1,116.77,0,0.17,1.2,0.9,242,48.52,10.3,945
2019,1,10,19,30,0,0,0,-0.1,122.78,0,0.17,1.2,0.9,255,49.17,10.1,945
2019,1,10,20,0,0,0,0,-0.2,128.83,0,0.17,1.2,0.9,268,49.44,9.9,945
2019,1,10,20,30,0,0,1,-0.2,134.87,0,0.17,1.2,0.9,283,50.11,9.7,945
2019,1,10,21,0,0,0,0,-0.3,140.88,0,0.17,1.2,0.9,299,50.91,9.4,945
2019,1,10,21,30,0,0,0,-0.3,146.78,0,0.17,1.2,0.9,316,51.94,9.1,945
2019,1,10,22,0,0,0,0,-0.2,152.47,0,0.17,1.2,0.9,332,53.42,8.8,945
2019,1,10,22,30,0,0,0,-0.2,157.75,0,0.17,1.3,0.9,345,56,8.1,945
2019,1,10,23,0,0,0,0,0,162.23,0,0.17,1.4,0.9,357,59,7.5,945
2019,1,10,23,30,0,0,0,0,165.13,0,0.17,1.5,0.9,184,61.46,6.9,945
2019,1,11,0,0,0,0,0,0.1,165.45,0,0.17,1.5,0.9,10,64.67,6.3,946
2019,1,11,0,30,0,0,0,0.1,163.05,0,0.17,1.5,0.9,14,66.48,5.9,946
2019,1,11,1,0,0,0,0,0.1,158.84,0,0.17,1.6,0.9,17,68.73,5.4,946
2019,1,11,1,30,0,0,0,0.1,153.68,0,0.17,1.6,0.9,17,70.18,5.1,946
2019,1,11,2,0,0,0,0,0,148.06,0,0.17,1.6,0.9,16,71.16,4.8,946
2019,1,11,2,30,0,0,0,0,142.19,0,0.17,1.6,0.8,14,72.08,4.6,945
2019,1,11,3,0,0,0,0,-0.1,136.2,0,0.17,1.6,0.8,11,73.14,4.3,945
2019,1,11,3,30,0,0,0,-0.1,130.16,0,0.17,1.6,0.8,8,73.66,4.2,945
2019,1,11,4,0,0,0,0,-0.2,124.11,0,0.17,1.6,0.8,5,74.23,4,945
2019,1,11,4,30,0,0,0,-0.2,118.08,0,0.17,1.6,0.8,182,74.83,3.9,946
2019,1,11,5,0,0,0,0,-0.3,112.11,0,0.17,1.6,0.8,360,74.85,3.8,946
2019,1,11,5,30,0,0,0,-0.3,106.22,0,0.17,1.6,0.8,359,75.38,3.7,946
2019,1,11,6,0,0,0,0,-0.4,100.45,0,0.17,1.7,0.7,358,75.29,3.6,946
2019,1,11,6,30,0,0,4,-0.4,94.81,0,0.17,1.7,0.7,359,70.2,4.6,946
2019,1,11,7,0,14,14,4,-0.2,88.98,5,0.17,1.7,0.7,360,66.76,5.5,947
2019,1,11,7,30,43,81,4,-0.2,83.99,3,0.17,2.5,0.7,182,58.19,7.5,947
2019,1,11,8,0,97,167,3,0.1,79.08,3,0.17,3.4,0.7,3,52.14,9.4,947
2019,1,11,8,30,255,255,0,0.1,74.47,0,0.17,3.5,0.7,10,48.45,10.5,947
2019,1,11,9,0,210,338,4,-0.3,70.25,0,0.17,3.6,0.7,17,44.14,11.5,947
2019,1,11,9,30,330,414,7,-0.3,66.5,0,0.17,3.4,0.6,23,41.34,12.5,947
2019,1,11,10,0,379,475,7,-1.5,63.32,0,0.17,3.3,0.6,29,35.18,13.6,947
2019,1,11,10,30,444,524,7,-1.5,60.8,3,0.17,3,0.6,30,33.81,14.2,946
2019,1,11,11,0,557,557,0,-3,59.02,0,0.17,2.8,0.6,30,29.2,14.8,946
2019,1,11,11,30,575,575,0,-3,58.06,0,0.17,2.6,0.6,32,28.83,15,946
2019,1,11,12,0,577,577,1,-4.2,57.95,0,0.17,2.4,0.6,33,26.01,15.2,945
2019,1,11,12,30,452,563,7,-4.2,58.71,0,0.17,2.3,0.6,32,26.01,15.2,945
2019,1,11,13,0,407,533,7,-4.8,60.29,3,0.17,2.1,0.6,32,24.96,15.1,945
2019,1,11,13,30,368,488,7,-4.8,62.64,0,0.17,2,0.6,32,25.28,14.9,945
2019,1,11,14,0,355,429,7,-5,65.67,3,0.17,1.9,0.6,31,25.51,14.6,945
2019,1,11,14,30,274,358,7,-5,69.29,0,0.17,1.4,0.6,33,27.03,13.7,945
2019,1,11,15,0,199,277,7,-0.6,73.4,0,0.17,0.8,0.6,34,39.97,12.7,945
2019,1,11,15,30,128,189,6,-0.6,77.92,3,0.17,0.8,0.6,34,39.97,12.7,945
2019,1,11,16,0,66,101,7,-3,82.77,3,0.17,0.8,0.6,33,36.68,11.3,945
2019,1,11,16,30,16,26,6,-3,87.79,3,0.17,0.7,0.6,21,37.42,11,945
2019,1,11,17,0,0,0,6,-3.9,93.46,0,0.17,0.7,0.6,8,35.62,10.7,945
2019,1,11,17,30,0,0,6,-3.9,99.05,0,0.17,0.8,0.6,180,36.58,10.3,945
2019,1,11,18,0,0,0,6,-4.4,104.8,0,0.17,0.9,0.6,352,36.1,10,945
2019,1,11,18,30,0,0,9,-4.4,110.66,0,0.17,1,0.6,177,37.83,9.3,945
2019,1,11,19,0,0,0,9,-4.3,116.61,0,0.17,1.2,0.6,2,39.61,8.7,945
2019,1,11,19,30,0,0,9,-4.3,122.62,0,0.17,1.3,0.5,9,41.53,8,945
2019,1,11,20,0,0,0,6,-4.5,128.67,0,0.17,1.4,0.5,17,42.75,7.3,945
2019,1,11,20,30,0,0,7,-4.5,134.72,0,0.17,1.5,0.5,20,44.54,6.7,945
2019,1,11,21,0,0,0,7,-4.7,140.72,0,0.17,1.5,0.5,24,46.02,6.1,945
2019,1,11,21,30,0,0,7,-4.7,146.62,0,0.17,1.6,0.5,24,47.3,5.7,945
2019,1,11,22,0,0,0,0,-5,152.3,0,0.17,1.7,0.5,24,47.91,5.2,945
2019,1,11,22,30,0,0,1,-5,157.58,0,0.17,1.7,0.5,23,49.6,4.7,945
2019,1,11,23,0,0,0,8,-5.2,162.05,0,0.17,1.8,0.5,22,50.31,4.2,945
2019,1,11,23,30,0,0,7,-5.2,164.95,0,0.17,1.8,0.5,20,52.11,3.7,945
2019,1,12,0,0,0,0,7,-5.3,165.3,0,0.17,1.8,0.5,19,53.19,3.3,945
2019,1,12,0,30,0,0,7,-5.3,162.95,0,0.17,1.9,0.5,16,53.94,3.1,945
2019,1,12,1,0,0,0,7,-5.4,158.78,0,0.17,2,0.5,14,54.79,2.8,945
2019,1,12,1,30,0,0,7,-5.4,153.66,0,0.17,2.1,0.5,12,55.18,2.7,945
2019,1,12,2,0,0,0,7,-5.6,148.05,0,0.17,2.2,0.5,9,55.35,2.5,945
2019,1,12,2,30,0,0,1,-5.6,142.19,0,0.17,2.2,0.6,8,55.29,2.5,944
2019,1,12,3,0,0,0,1,-5.6,136.2,0,0.17,2.2,0.6,6,55.4,2.4,944
2019,1,12,3,30,0,0,8,-5.6,130.16,0,0.17,2.3,0.6,6,53.47,2.9,944
2019,1,12,4,0,0,0,8,-5.4,124.11,0,0.17,2.3,0.7,5,52.72,3.3,944
2019,1,12,4,30,0,0,8,-5.4,118.08,0,0.17,2.3,0.7,7,51.99,3.5,944
2019,1,12,5,0,0,0,8,-5.2,112.1,0,0.17,2.2,0.7,8,52.1,3.7,944
2019,1,12,5,30,0,0,1,-5.2,106.21,0,0.17,2.2,0.8,11,51.74,3.8,944
2019,1,12,6,0,0,0,4,-5,100.43,0,0.17,2.2,0.8,14,51.95,4,945
